Username,ID,ExperimentName,Session,Trial,Date,TimeDif,Condition Number,Stimuli File,Order File,Condition Description,Condition Notes,Stimuli*Cue,Stimuli*Answer,Stimuli*Value,"Stimuli*AdvShuffle; Target Cue, Answer",Stimuli*AdvShuffle; Target Value,Procedure*Item,Procedure*Trial Type,Procedure*Max Time,Procedure*Min Time,Procedure*Text,Procedure*Settings,Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*Focus,Response*Study_Protocol,Grid*grid,Response*JOLItem0,Response*JOLItem1,Response*JOLItem2,Response*JOLItem3,Response*JOLItem4,Response*JOLItem5,Response*JOLItem6,Response*JOLItem7,Response*JOLItem8,Response*JOLItem9,Response*IsCONF,Response*Selectivity_Index,Response*SI_Best,Response*SI_Chance,Response*CorrectCount,Response*PossibleVal,Response*ReceivedVal,Response*Coord,Response*Value,Response*Correct,Response*RespOrder,Response*CorrectCoord,Response*JOL,Grid_Item_Presentation Order,Grid_Item_Coord,Grid_Item_Value,Grid_Item_Correct,Grid_Item_RespOrder,Grid_Item_CorrectCoord,Grid_Item_JOL,Grid_Item_Stim_Cue,Grid_Item_Stim_Answer,Grid_Item_Stim_Value,"Grid_Item_Stim_AdvShuffle; Target Cue, Answer",Grid_Item_Stim_AdvShuffle; Target Value
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,19,2020-04-16T10:27:24-07:00,0.010974884,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/lock.png|Images/necklace.png|Images/iron.jpg|Images/saw.png|Images/iceskate.bmp|Images/stove.jpg|Images/fork.png|Images/globe.png|Images/clothespin.png|Images/clippers.bmp,lock|necklace|iron|saw|iceskate|stove|fork|globe|clothespin|clippers,5|8|7|10|3|4|9|6|2|1,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7,62::71,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,82353,,,6370,76012,,,,1,,,1,10,1,10,1,1,1,1,10,10,undefined,0.04,40,27.5,5,55,28,"2.2,1.1,4.4,0.1,2.3,3.4,3.3,4.3,0.0,1.0","5,8,7,10,3,4,9,6,2,1","0,1,1,1,0,0,0,0,1,1","7,4,8,3,6,10,5,9,1,2","4.3,1.1,4.4,0.1,2.2,2.4,3.2,3.3,0.0,1.0","1,10,1,10,1,1,1,1,10,10,,,,,,,,,,",3,4.4,7,1,8,4.4,1,Images/iron.jpg,iron,7,allStim,Grid7
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,19,2020-04-16T10:27:24-07:00,0.01095295,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/lock.png|Images/necklace.png|Images/iron.jpg|Images/saw.png|Images/iceskate.bmp|Images/stove.jpg|Images/fork.png|Images/globe.png|Images/clothespin.png|Images/clippers.bmp,lock|necklace|iron|saw|iceskate|stove|fork|globe|clothespin|clippers,5|8|7|10|3|4|9|6|2|1,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7,62::71,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,82353,,,6370,76012,,,,1,,,1,10,1,10,1,1,1,1,10,10,undefined,0.04,40,27.5,5,55,28,"2.2,1.1,4.4,0.1,2.3,3.4,3.3,4.3,0.0,1.0","5,8,7,10,3,4,9,6,2,1","0,1,1,1,0,0,0,0,1,1","7,4,8,3,6,10,5,9,1,2","4.3,1.1,4.4,0.1,2.2,2.4,3.2,3.3,0.0,1.0","1,10,1,10,1,1,1,1,10,10,,,,,,,,,,",2,1.1,8,1,4,1.1,10,Images/necklace.png,necklace,8,allStim,Grid7
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,19,2020-04-16T10:27:25-07:00,0.014141083,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/lock.png|Images/necklace.png|Images/iron.jpg|Images/saw.png|Images/iceskate.bmp|Images/stove.jpg|Images/fork.png|Images/globe.png|Images/clothespin.png|Images/clippers.bmp,lock|necklace|iron|saw|iceskate|stove|fork|globe|clothespin|clippers,5|8|7|10|3|4|9|6|2|1,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7,62::71,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,82353,,,6370,76012,,,,1,,,1,10,1,10,1,1,1,1,10,10,undefined,0.04,40,27.5,5,55,28,"2.2,1.1,4.4,0.1,2.3,3.4,3.3,4.3,0.0,1.0","5,8,7,10,3,4,9,6,2,1","0,1,1,1,0,0,0,0,1,1","7,4,8,3,6,10,5,9,1,2","4.3,1.1,4.4,0.1,2.2,2.4,3.2,3.3,0.0,1.0","1,10,1,10,1,1,1,1,10,10,,,,,,,,,,",7,3.3,9,0,5,3.2,1,Images/fork.png,fork,9,allStim,Grid7
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,19,2020-04-16T10:27:25-07:00,0.011416912,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/lock.png|Images/necklace.png|Images/iron.jpg|Images/saw.png|Images/iceskate.bmp|Images/stove.jpg|Images/fork.png|Images/globe.png|Images/clothespin.png|Images/clippers.bmp,lock|necklace|iron|saw|iceskate|stove|fork|globe|clothespin|clippers,5|8|7|10|3|4|9|6|2|1,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7,62::71,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,82353,,,6370,76012,,,,1,,,1,10,1,10,1,1,1,1,10,10,undefined,0.04,40,27.5,5,55,28,"2.2,1.1,4.4,0.1,2.3,3.4,3.3,4.3,0.0,1.0","5,8,7,10,3,4,9,6,2,1","0,1,1,1,0,0,0,0,1,1","7,4,8,3,6,10,5,9,1,2","4.3,1.1,4.4,0.1,2.2,2.4,3.2,3.3,0.0,1.0","1,10,1,10,1,1,1,1,10,10,,,,,,,,,,",4,0.1,10,1,3,0.1,10,Images/saw.png,saw,10,allStim,Grid7
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,20,2020-04-16T10:27:58-07:00,33.82183003,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/microwave.bmp|Images/barrel.jpg|Images/bat.png|Images/button.png|Images/pan.png|Images/speakers.bmp|Images/rope.png|Images/purse.png|Images/refrigerator.png|Images/ladder.GIF,microwave|barrel|bat|button|pan|speakers|rope|purse|refrigerator|ladder,5|10|7|3|6|9|8|4|1|2,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8,72::81,vdrGridDA,user,,,"""isi"": 0, ""study protocol"": ""simultaneous"", ""tones"": ""off""",off,33506,,,-1,-1,,,,1,simultaneous,"[{""3"":6,""0"":7},{""0"":8,""4"":1},{""2"":4,""3"":0},{""4"":3,""1"":5},{""2"":9,""1"":2}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,21,2020-04-16T10:29:30-07:00,91.25277495,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/microwave.bmp|Images/barrel.jpg|Images/bat.png|Images/button.png|Images/pan.png|Images/speakers.bmp|Images/rope.png|Images/purse.png|Images/refrigerator.png|Images/ladder.GIF,microwave|barrel|bat|button|pan|speakers|rope|purse|refrigerator|ladder,5|10|7|3|6|9|8|4|1|2,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8,72::81,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90908,,,3428,83182,,,,1,,,1,10,10,10,1,10,10,10,1,1,undefined,0.80952381,27,16.5,3,55,25,"0.4,4.1,1.4,4.2,1.3,0.0,3.0,0.1,0.3,2.3","5,10,7,3,6,9,8,4,1,2","0,1,1,0,0,0,1,0,0,0","7,2,1,6,9,4,3,5,8,10","3.2,4.1,1.4,4.3,2.2,1.3,3.0,0.0,0.1,2.4","1,10,10,10,1,10,10,10,1,1,,,,,,,,,,",9,0.3,1,0,8,0.1,1,Images/refrigerator.png,refrigerator,1,allStim,Grid8
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,21,2020-04-16T10:29:30-07:00,0.012145996,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/microwave.bmp|Images/barrel.jpg|Images/bat.png|Images/button.png|Images/pan.png|Images/speakers.bmp|Images/rope.png|Images/purse.png|Images/refrigerator.png|Images/ladder.GIF,microwave|barrel|bat|button|pan|speakers|rope|purse|refrigerator|ladder,5|10|7|3|6|9|8|4|1|2,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8,72::81,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90908,,,3428,83182,,,,1,,,1,10,10,10,1,10,10,10,1,1,undefined,0.80952381,27,16.5,3,55,25,"0.4,4.1,1.4,4.2,1.3,0.0,3.0,0.1,0.3,2.3","5,10,7,3,6,9,8,4,1,2","0,1,1,0,0,0,1,0,0,0","7,2,1,6,9,4,3,5,8,10","3.2,4.1,1.4,4.3,2.2,1.3,3.0,0.0,0.1,2.4","1,10,10,10,1,10,10,10,1,1,,,,,,,,,,",10,2.3,2,0,10,2.4,1,Images/ladder.GIF,ladder,2,allStim,Grid8
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,21,2020-04-16T10:29:30-07:00,0.012318134,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/microwave.bmp|Images/barrel.jpg|Images/bat.png|Images/button.png|Images/pan.png|Images/speakers.bmp|Images/rope.png|Images/purse.png|Images/refrigerator.png|Images/ladder.GIF,microwave|barrel|bat|button|pan|speakers|rope|purse|refrigerator|ladder,5|10|7|3|6|9|8|4|1|2,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8,72::81,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90908,,,3428,83182,,,,1,,,1,10,10,10,1,10,10,10,1,1,undefined,0.80952381,27,16.5,3,55,25,"0.4,4.1,1.4,4.2,1.3,0.0,3.0,0.1,0.3,2.3","5,10,7,3,6,9,8,4,1,2","0,1,1,0,0,0,1,0,0,0","7,2,1,6,9,4,3,5,8,10","3.2,4.1,1.4,4.3,2.2,1.3,3.0,0.0,0.1,2.4","1,10,10,10,1,10,10,10,1,1,,,,,,,,,,",4,4.2,3,0,6,4.3,10,Images/button.png,button,3,allStim,Grid8
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,21,2020-04-16T10:29:30-07:00,0.011891842,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/microwave.bmp|Images/barrel.jpg|Images/bat.png|Images/button.png|Images/pan.png|Images/speakers.bmp|Images/rope.png|Images/purse.png|Images/refrigerator.png|Images/ladder.GIF,microwave|barrel|bat|button|pan|speakers|rope|purse|refrigerator|ladder,5|10|7|3|6|9|8|4|1|2,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8,72::81,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90908,,,3428,83182,,,,1,,,1,10,10,10,1,10,10,10,1,1,undefined,0.80952381,27,16.5,3,55,25,"0.4,4.1,1.4,4.2,1.3,0.0,3.0,0.1,0.3,2.3","5,10,7,3,6,9,8,4,1,2","0,1,1,0,0,0,1,0,0,0","7,2,1,6,9,4,3,5,8,10","3.2,4.1,1.4,4.3,2.2,1.3,3.0,0.0,0.1,2.4","1,10,10,10,1,10,10,10,1,1,,,,,,,,,,",8,0.1,4,0,5,0,10,Images/purse.png,purse,4,allStim,Grid8
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,21,2020-04-16T10:29:30-07:00,0.012202024,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/microwave.bmp|Images/barrel.jpg|Images/bat.png|Images/button.png|Images/pan.png|Images/speakers.bmp|Images/rope.png|Images/purse.png|Images/refrigerator.png|Images/ladder.GIF,microwave|barrel|bat|button|pan|speakers|rope|purse|refrigerator|ladder,5|10|7|3|6|9|8|4|1|2,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8,72::81,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90908,,,3428,83182,,,,1,,,1,10,10,10,1,10,10,10,1,1,undefined,0.80952381,27,16.5,3,55,25,"0.4,4.1,1.4,4.2,1.3,0.0,3.0,0.1,0.3,2.3","5,10,7,3,6,9,8,4,1,2","0,1,1,0,0,0,1,0,0,0","7,2,1,6,9,4,3,5,8,10","3.2,4.1,1.4,4.3,2.2,1.3,3.0,0.0,0.1,2.4","1,10,10,10,1,10,10,10,1,1,,,,,,,,,,",1,0.4,5,0,7,3.2,1,Images/microwave.bmp,microwave,5,allStim,Grid8
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,21,2020-04-16T10:29:30-07:00,0.01248312,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/microwave.bmp|Images/barrel.jpg|Images/bat.png|Images/button.png|Images/pan.png|Images/speakers.bmp|Images/rope.png|Images/purse.png|Images/refrigerator.png|Images/ladder.GIF,microwave|barrel|bat|button|pan|speakers|rope|purse|refrigerator|ladder,5|10|7|3|6|9|8|4|1|2,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8,72::81,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90908,,,3428,83182,,,,1,,,1,10,10,10,1,10,10,10,1,1,undefined,0.80952381,27,16.5,3,55,25,"0.4,4.1,1.4,4.2,1.3,0.0,3.0,0.1,0.3,2.3","5,10,7,3,6,9,8,4,1,2","0,1,1,0,0,0,1,0,0,0","7,2,1,6,9,4,3,5,8,10","3.2,4.1,1.4,4.3,2.2,1.3,3.0,0.0,0.1,2.4","1,10,10,10,1,10,10,10,1,1,,,,,,,,,,",5,1.3,6,0,9,2.2,1,Images/pan.png,pan,6,allStim,Grid8
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,21,2020-04-16T10:29:30-07:00,0.012678862,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/microwave.bmp|Images/barrel.jpg|Images/bat.png|Images/button.png|Images/pan.png|Images/speakers.bmp|Images/rope.png|Images/purse.png|Images/refrigerator.png|Images/ladder.GIF,microwave|barrel|bat|button|pan|speakers|rope|purse|refrigerator|ladder,5|10|7|3|6|9|8|4|1|2,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8,72::81,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90908,,,3428,83182,,,,1,,,1,10,10,10,1,10,10,10,1,1,undefined,0.80952381,27,16.5,3,55,25,"0.4,4.1,1.4,4.2,1.3,0.0,3.0,0.1,0.3,2.3","5,10,7,3,6,9,8,4,1,2","0,1,1,0,0,0,1,0,0,0","7,2,1,6,9,4,3,5,8,10","3.2,4.1,1.4,4.3,2.2,1.3,3.0,0.0,0.1,2.4","1,10,10,10,1,10,10,10,1,1,,,,,,,,,,",3,1.4,7,1,1,1.4,10,Images/bat.png,bat,7,allStim,Grid8
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,21,2020-04-16T10:29:30-07:00,0.012733221,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/microwave.bmp|Images/barrel.jpg|Images/bat.png|Images/button.png|Images/pan.png|Images/speakers.bmp|Images/rope.png|Images/purse.png|Images/refrigerator.png|Images/ladder.GIF,microwave|barrel|bat|button|pan|speakers|rope|purse|refrigerator|ladder,5|10|7|3|6|9|8|4|1|2,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8,72::81,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90908,,,3428,83182,,,,1,,,1,10,10,10,1,10,10,10,1,1,undefined,0.80952381,27,16.5,3,55,25,"0.4,4.1,1.4,4.2,1.3,0.0,3.0,0.1,0.3,2.3","5,10,7,3,6,9,8,4,1,2","0,1,1,0,0,0,1,0,0,0","7,2,1,6,9,4,3,5,8,10","3.2,4.1,1.4,4.3,2.2,1.3,3.0,0.0,0.1,2.4","1,10,10,10,1,10,10,10,1,1,,,,,,,,,,",7,3,8,1,3,3,10,Images/rope.png,rope,8,allStim,Grid8
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,21,2020-04-16T10:29:30-07:00,0.012717962,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/microwave.bmp|Images/barrel.jpg|Images/bat.png|Images/button.png|Images/pan.png|Images/speakers.bmp|Images/rope.png|Images/purse.png|Images/refrigerator.png|Images/ladder.GIF,microwave|barrel|bat|button|pan|speakers|rope|purse|refrigerator|ladder,5|10|7|3|6|9|8|4|1|2,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8,72::81,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90908,,,3428,83182,,,,1,,,1,10,10,10,1,10,10,10,1,1,undefined,0.80952381,27,16.5,3,55,25,"0.4,4.1,1.4,4.2,1.3,0.0,3.0,0.1,0.3,2.3","5,10,7,3,6,9,8,4,1,2","0,1,1,0,0,0,1,0,0,0","7,2,1,6,9,4,3,5,8,10","3.2,4.1,1.4,4.3,2.2,1.3,3.0,0.0,0.1,2.4","1,10,10,10,1,10,10,10,1,1,,,,,,,,,,",6,0,9,0,4,1.3,10,Images/speakers.bmp,speakers,9,allStim,Grid8
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,21,2020-04-16T10:29:30-07:00,0.013015985,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/microwave.bmp|Images/barrel.jpg|Images/bat.png|Images/button.png|Images/pan.png|Images/speakers.bmp|Images/rope.png|Images/purse.png|Images/refrigerator.png|Images/ladder.GIF,microwave|barrel|bat|button|pan|speakers|rope|purse|refrigerator|ladder,5|10|7|3|6|9|8|4|1|2,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8|Grid8,72::81,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90908,,,3428,83182,,,,1,,,1,10,10,10,1,10,10,10,1,1,undefined,0.80952381,27,16.5,3,55,25,"0.4,4.1,1.4,4.2,1.3,0.0,3.0,0.1,0.3,2.3","5,10,7,3,6,9,8,4,1,2","0,1,1,0,0,0,1,0,0,0","7,2,1,6,9,4,3,5,8,10","3.2,4.1,1.4,4.3,2.2,1.3,3.0,0.0,0.1,2.4","1,10,10,10,1,10,10,10,1,1,,,,,,,,,,",2,4.1,10,1,2,4.1,10,Images/barrel.jpg,barrel,10,allStim,Grid8
